        Time / s                o1,1/real
           1.6538566e-08                   1.2132517e-05
           1.6541556e-08                   2.6356865e-05
           1.6544545e-08                   3.9573508e-05
           1.6547535e-08                   5.1123669e-05
           1.6550526e-08                   6.0432125e-05
           1.6553516e-08                   6.7049914e-05
           1.6556505e-08                   7.0672642e-05
           1.6559497e-08                   7.1134455e-05
           1.6562486e-08                   6.8389032e-05
           1.6565476e-08                   6.2493906e-05
           1.6568467e-08                    5.360979e-05
           1.6571457e-08                   4.2015188e-05
           1.6574447e-08                   2.8125043e-05
           1.6577438e-08                   1.2496441e-05
           1.6580428e-08                  -4.1912745e-06
           1.6583417e-08                  -2.1182921e-05
           1.6586409e-08                  -3.7708487e-05
           1.6589398e-08                  -5.3039781e-05
           1.6592388e-08                  -6.6526656e-05
           1.6595378e-08                  -7.7608071e-05
           1.6598369e-08                  -8.5806598e-05
           1.6601359e-08                  -9.0723195e-05
           1.6604348e-08                  -9.2047303e-05
            1.660734e-08                  -8.9586567e-05
           1.6610329e-08                  -8.3306855e-05
           1.6613319e-08                   -7.336431e-05
            1.661631e-08                  -6.0112128e-05
             1.66193e-08                  -4.4075368e-05
           1.6622289e-08                  -2.5901734e-05
           1.6625281e-08                   -6.306519e-06
            1.662827e-08                   1.3969213e-05
            1.663126e-08                   3.4177749e-05
            1.663425e-08                   5.3566011e-05
           1.6637241e-08                   7.1374998e-05
           1.6640231e-08                   8.6854881e-05
            1.664322e-08                   9.9304452e-05
           1.6646212e-08                   0.00010812874
           1.6649201e-08                   0.00011289698
           1.6652191e-08                   0.00011338005
           1.6655182e-08                   0.00010955519
           1.6658172e-08                   0.00010158082
           1.6661161e-08                   8.9757232e-05
           1.6664153e-08                   7.4494186e-05
           1.6667142e-08                   5.6298333e-05
           1.6670132e-08                   3.5779991e-05
           1.6673122e-08                   1.3664388e-05
           1.6676113e-08                  -9.2124274e-06
           1.6679103e-08                  -3.1936583e-05
           1.6682092e-08                  -5.3577209e-05
           1.6685084e-08                  -7.3259216e-05
           1.6688073e-08                  -9.0225396e-05
           1.6691063e-08                  -0.00010387022
           1.6694054e-08                  -0.00011374194
           1.6697044e-08                  -0.00011952504
           1.6700033e-08                  -0.00012102348
           1.6703025e-08                  -0.00011816149
           1.6706014e-08                  -0.00011100588
           1.6709004e-08                  -9.9797682e-05
           1.6711995e-08                  -8.4972751e-05
           1.6714985e-08                  -6.7153043e-05
           1.6717975e-08                  -4.7103691e-05
           1.6720964e-08                   -2.566725e-05
           1.6723956e-08                  -3.6968804e-06
           1.6726945e-08                   1.7990737e-05
           1.6729935e-08                   3.8633912e-05
           1.6732926e-08                    5.752327e-05
           1.6735916e-08                   7.3996591e-05
           1.6738905e-08                   8.7450062e-05
           1.6741897e-08                   9.7373733e-05
           1.6744886e-08                   0.00010340302
           1.6747876e-08                   0.00010536605
           1.6750867e-08                   0.00010330574
           1.6753857e-08                   9.7466058e-05
           1.6756847e-08                   8.8248446e-05
           1.6759836e-08                    7.615755e-05
           1.6762828e-08                   6.1758277e-05
           1.6765817e-08                   4.5656845e-05
           1.6768807e-08                   2.8502849e-05
           1.6771798e-08                   1.0995681e-05
           1.6774788e-08                  -6.1247665e-06
           1.6777777e-08                  -2.2114646e-05
           1.6780769e-08                  -3.6285812e-05
           1.6783758e-08                   -4.807024e-05
           1.6786748e-08                  -5.7066409e-05
           1.6789739e-08                  -6.3052663e-05
           1.6792729e-08                  -6.5968343e-05
           1.6795719e-08                  -6.5878441e-05
           1.6798708e-08                  -6.2943553e-05
             1.68017e-08                  -5.7410252e-05
           1.6804689e-08                  -4.9622329e-05
           1.6807679e-08                  -4.0037979e-05
            1.681067e-08                  -2.9232102e-05
            1.681366e-08                  -1.7868741e-05
           1.6816649e-08                  -6.6441207e-06
           1.6819641e-08                   3.7835327e-06
            1.682263e-08                   1.2853642e-05
            1.682562e-08                   2.0133839e-05
           1.6828611e-08                   2.5317988e-05
           1.6831601e-08                   2.8204748e-05
           1.6834591e-08                   2.8678525e-05
           1.6837582e-08                   2.6710573e-05
           1.6840572e-08                   2.2383532e-05
           1.6843561e-08                   1.5925791e-05
           1.6846551e-08                   7.7327486e-06
           1.6849542e-08                  -1.6444305e-06
           1.6852532e-08                  -1.1547048e-05
           1.6855521e-08                  -2.1280392e-05
           1.6858513e-08                  -3.0183617e-05
           1.6861502e-08                  -3.7674898e-05
           1.6864492e-08                  -4.3262997e-05
           1.6867483e-08                  -4.6534878e-05
           1.6870473e-08                  -4.7141795e-05
           1.6873463e-08                  -4.4805594e-05
           1.6876454e-08                  -3.9353785e-05
           1.6879444e-08                  -3.0772873e-05
           1.6882433e-08                  -1.9255691e-05
           1.6885423e-08                  -5.2177179e-06
           1.6888414e-08                   1.0729617e-05
           1.6891404e-08                   2.7840781e-05
           1.6894393e-08                   4.5309378e-05
           1.6897385e-08                   6.2325904e-05
           1.6900374e-08                   7.8104291e-05
           1.6903364e-08                   9.1880946e-05
           1.6906355e-08                   0.00010290667
           1.6909345e-08                   0.00011045633
           1.6912335e-08                   0.00011387117
           1.6915326e-08                   0.00011262915
           1.6918316e-08                   0.00010642091
           1.6921305e-08                   9.5202711e-05
           1.6924295e-08                   7.9206504e-05
           1.6927286e-08                    5.890688e-05
           1.6930276e-08                   3.4963785e-05
           1.6933265e-08                   8.1685694e-06
           1.6936257e-08                  -2.0585469e-05
           1.6939246e-08                  -5.0305141e-05
           1.6942236e-08                  -7.9888385e-05
           1.6945227e-08                  -0.00010813036
           1.6948217e-08                  -0.00013376505
           1.6951207e-08                  -0.00015554507
           1.6954198e-08                    -0.000172342
           1.6957188e-08                  -0.00018323738
           1.6960177e-08                  -0.00018757874
           1.6963167e-08                  -0.00018499124
           1.6966158e-08                  -0.00017535675
           1.6969148e-08                  -0.00015878586
           1.6972137e-08                  -0.00013560674
           1.6975129e-08                  -0.00010638028
           1.6978118e-08                   -7.192987e-05
           1.6981108e-08                  -3.3360699e-05
           1.6984099e-08                   7.9570882e-06
           1.6987089e-08                   5.0451894e-05
           1.6990079e-08                   9.2450355e-05
            1.699307e-08                   0.00013228646
            1.699606e-08                    0.0001683908
           1.6999049e-08                   0.00019934331
           1.7002041e-08                   0.00022389318
            1.700503e-08                   0.00024096665
            1.700802e-08                   0.00024968782
           1.7011009e-08                    0.0002494262
           1.7014001e-08                   0.00023986553
            1.701699e-08                   0.00022107072
            1.701998e-08                   0.00019352403
           1.7022971e-08                   0.00015811266
           1.7025961e-08                   0.00011606854
           1.7028951e-08                   6.8881454e-05
           1.7031942e-08                   1.8213816e-05
           1.7034932e-08                  -3.4161283e-05
           1.7037921e-08                  -8.6395521e-05
           1.7040913e-08                  -0.00013658956
           1.7043902e-08                  -0.00018283023
           1.7046892e-08                  -0.00022325866
           1.7049882e-08                  -0.00025617008
           1.7052873e-08                  -0.00028012646
           1.7055863e-08                  -0.00029405346
           1.7058852e-08                  -0.00029729737
           1.7061843e-08                  -0.00028963387
           1.7064833e-08                  -0.00027124144
           1.7067823e-08                  -0.00024266265
           1.7070814e-08                  -0.00020477605
           1.7073804e-08                  -0.00015878672
           1.7076793e-08                  -0.00010622457
           1.7079785e-08                  -4.8928661e-05
           1.7082774e-08                   1.1003562e-05
           1.7085764e-08                   7.1308525e-05
           1.7088754e-08                   0.00012967808
           1.7091745e-08                   0.00018388475
           1.7094735e-08                   0.00023188455
           1.7097724e-08                   0.00027188376
           1.7100716e-08                   0.00030237416
           1.7103705e-08                   0.00032215499
           1.7106695e-08                   0.00033036227
           1.7109686e-08                   0.00032651456
           1.7112676e-08                   0.00031056788
           1.7115665e-08                   0.00028295867
           1.7118657e-08                   0.00024461228
           1.7121646e-08                   0.00019690424
           1.7124636e-08                   0.00014158076
           1.7127627e-08                   8.0658603e-05
           1.7130617e-08                   1.6329246e-05
           1.7133607e-08                  -4.9116377e-05
           1.7136596e-08                  -0.00011334312
           1.7139588e-08                  -0.00017402141
           1.7142577e-08                  -0.00022889064
           1.7145567e-08                  -0.00027584733
           1.7148558e-08                   -0.0003130523
           1.7151548e-08                  -0.00033903742
           1.7154537e-08                  -0.00035278645
           1.7157529e-08                  -0.00035377295
           1.7160518e-08                  -0.00034195464
           1.7163508e-08                  -0.00031773918
           1.7166499e-08                  -0.00028194423
           1.7169489e-08                  -0.00023576742
           1.7172479e-08                  -0.00018076907
           1.7175468e-08                  -0.00011885299
            1.717846e-08                  -5.2226042e-05
           1.7181449e-08                   1.6678714e-05
           1.7184439e-08                   8.5314256e-05
            1.718743e-08                   0.00015114993
            1.719042e-08                   0.00021179418
           1.7193409e-08                   0.00026508817
           1.7196401e-08                   0.00030916333
            1.719939e-08                   0.00034247225
            1.720238e-08                   0.00036381258
           1.7205371e-08                   0.00037236104
           1.7208361e-08                   0.00036772125
           1.7211351e-08                    0.0003499733
            1.721434e-08                   0.00031970389
           1.7217332e-08                   0.00027799665
           1.7220321e-08                   0.00022637719
           1.7223311e-08                   0.00016672336
           1.7226302e-08                   0.00010116333
           1.7229292e-08                    3.198428e-05
           1.7232281e-08                  -3.8437036e-05
           1.7235273e-08                   -0.0001076867
           1.7238262e-08                  -0.00017336529
           1.7241252e-08                    -0.000233156
           1.7244243e-08                  -0.00028491626
           1.7247233e-08                  -0.00032678337
           1.7250223e-08                  -0.00035727362
           1.7253214e-08                  -0.00037535155
           1.7256204e-08                  -0.00038045758
           1.7259193e-08                  -0.00037249675
           1.7262183e-08                  -0.00035180591
           1.7265174e-08                  -0.00031911969
           1.7268164e-08                  -0.00027554738
           1.7271153e-08                  -0.00022255912
           1.7274145e-08                  -0.00016196637
           1.7277134e-08                  -9.5878582e-05
           1.7280124e-08                  -2.6625858e-05
           1.7283115e-08                   4.3348016e-05
           1.7286105e-08                   0.00011160417
           1.7289095e-08                   0.00017581604
           1.7292086e-08                   0.00023384915
           1.7295076e-08                   0.00028381104
           1.7298065e-08                   0.00032408259
           1.7301055e-08                   0.00035334786
           1.7304046e-08                   0.00037063501
           1.7307036e-08                   0.00037536744
           1.7310025e-08                   0.00036741147
           1.7313017e-08                   0.00034710197
           1.7316006e-08                    0.0003152313
           1.7318996e-08                   0.00027300045
           1.7321987e-08                   0.00022194505
           1.7324977e-08                    0.0001638557
           1.7327967e-08                   0.00010070915
           1.7330958e-08                   3.4615459e-05
           1.7333948e-08                  -3.2226788e-05
           1.7336937e-08                  -9.7581986e-05
           1.7339927e-08                  -0.00015924749
           1.7342918e-08                  -0.00021514279
           1.7345908e-08                  -0.00026340614
           1.7348897e-08                  -0.00030247928
           1.7351889e-08                  -0.00033116422
           1.7354878e-08                  -0.00034864657
           1.7357868e-08                  -0.00035449283
           1.7360859e-08                  -0.00034863749
           1.7363849e-08                   -0.0003313738
           1.7366839e-08                  -0.00030335278
            1.736983e-08                  -0.00026558287
            1.737282e-08                  -0.00021941551
           1.7375809e-08                  -0.00016650339
           1.7378801e-08                   -0.0001087287
            1.738179e-08                  -4.8111178e-05
            1.738478e-08                   1.3285722e-05
           1.7387769e-08                   7.3433854e-05
           1.7390761e-08                   0.00013039673
            1.739375e-08                   0.00018236839
            1.739674e-08                   0.00022770819
           1.7399731e-08                   0.00026498441
           1.7402721e-08                   0.00029303078
           1.7405711e-08                   0.00031100746
           1.7408702e-08                   0.00031845013
           1.7411692e-08                   0.00031529076
           1.7414681e-08                   0.00030184418
           1.7417673e-08                    0.0002787665
           1.7420662e-08                   0.00024700159
           1.7423652e-08                   0.00020773275
           1.7426641e-08                   0.00016234792
           1.7429633e-08                     0.000112414
           1.7432622e-08                   5.9647384e-05
           1.7435612e-08                   5.8662699e-06
           1.7438603e-08                  -4.7080932e-05
           1.7441593e-08                  -9.7403587e-05
           1.7444583e-08                  -0.00014345608
           1.7447574e-08                  -0.00018380572
           1.7450564e-08                  -0.00021727075
           1.7453553e-08                  -0.00024293162
           1.7456545e-08                  -0.00026012925
           1.7459534e-08                  -0.00026846625
           1.7462524e-08                  -0.00026782084
           1.7465513e-08                  -0.00025836914
           1.7468505e-08                  -0.00024060156
           1.7471494e-08                  -0.00021531686
           1.7474484e-08                  -0.00018358401
           1.7477475e-08                  -0.00014667609
           1.7480465e-08                  -0.00010599233
           1.7483455e-08                   -6.298779e-05
           1.7486446e-08                   -1.912396e-05
           1.7489436e-08                   2.4159603e-05
           1.7492425e-08                   6.5464628e-05
           1.7495417e-08                   0.00010346102
           1.7498406e-08                   0.00013693181
           1.7501396e-08                   0.00016483394
           1.7504387e-08                   0.00018636028
           1.7507377e-08                   0.00020098333
           1.7510366e-08                   0.00020846695
           1.7513356e-08                   0.00020884599
           1.7516347e-08                   0.00020238635
           1.7519337e-08                   0.00018954536
           1.7522327e-08                   0.00017094688
           1.7525318e-08                   0.00014737343
           1.7528308e-08                   0.00011976436
           1.7531297e-08                   8.9202244e-05
           1.7534289e-08                   5.6874371e-05
           1.7537278e-08                   2.4008312e-05
           1.7540268e-08                  -8.2047518e-06
           1.7543259e-08                  -3.8678165e-05
           1.7546249e-08                  -6.6471985e-05
           1.7549239e-08                  -9.0804482e-05
           1.7552228e-08                  -0.00011104299
            1.755522e-08                  -0.00012669289
           1.7558209e-08                  -0.00013740121
           1.7561199e-08                  -0.00014297942
            1.756419e-08                  -0.00014343517
            1.756718e-08                  -0.00013899387
           1.7570169e-08                  -0.00013009245
           1.7573161e-08                  -0.00011734015
            1.757615e-08                  -0.00010145654
            1.757914e-08                  -8.3207538e-05
           1.7582131e-08                  -6.3360021e-05
           1.7585121e-08                  -4.2663691e-05
           1.7588111e-08                  -2.1853819e-05
             1.75911e-08                  -1.6563858e-06
           1.7594092e-08                   1.7223068e-05
           1.7597081e-08                   3.4135199e-05
           1.7600071e-08                   4.8539554e-05
           1.7603062e-08                   6.0054572e-05
           1.7606052e-08                   6.8483605e-05
           1.7609041e-08                   7.3806208e-05
           1.7612033e-08                   7.6140153e-05
           1.7615022e-08                   7.5693373e-05
           1.7618012e-08                   7.2727926e-05
           1.7621003e-08                    6.754911e-05
           1.7623993e-08                   6.0516824e-05
           1.7626983e-08                    5.206202e-05
           1.7629974e-08                   4.2687137e-05
           1.7632964e-08                   3.2937736e-05
           1.7635953e-08                   2.3348606e-05
           1.7638943e-08                   1.4382764e-05
           1.7641934e-08                   6.3869475e-06
           1.7644924e-08                  -4.2015381e-07
           1.7647913e-08                  -5.9270042e-06
           1.7650905e-08                  -1.0091772e-05
           1.7653894e-08                  -1.2911505e-05
           1.7656884e-08                  -1.4415196e-05
           1.7659875e-08                  -1.4682461e-05
           1.7662865e-08                  -1.3873135e-05
           1.7665855e-08                   -1.224501e-05
           1.7668846e-08                  -1.0141908e-05
           1.7671836e-08                  -7.9495931e-06
           1.7674825e-08                  -6.0343054e-06
           1.7677815e-08                  -4.6883206e-06
           1.7680806e-08                  -4.1034891e-06
           1.7683796e-08                  -4.3790615e-06
           1.7686785e-08                  -5.5523201e-06
           1.7689777e-08                  -7.6294727e-06
           1.7692766e-08                  -1.0595968e-05
           1.7695756e-08                  -1.4398948e-05
           1.7698747e-08                  -1.8912235e-05
           1.7701737e-08                  -2.3906197e-05
           1.7704727e-08                   -2.904422e-05
           1.7707718e-08                  -3.3914548e-05
           1.7710708e-08                  -3.8088103e-05
           1.7713697e-08                   -4.117945e-05
           1.7716687e-08                   -4.288699e-05
           1.7719678e-08                  -4.3000055e-05
           1.7722668e-08                  -4.1378695e-05
           1.7725657e-08                  -3.7926322e-05
           1.7728649e-08                  -3.2578031e-05
           1.7731638e-08                  -2.5317167e-05
           1.7734628e-08                  -1.6214841e-05
           1.7737619e-08                  -5.4720194e-06
           1.7740609e-08                   6.5600989e-06
           1.7743599e-08                   1.9396295e-05
            1.774659e-08                   3.2467131e-05
            1.774958e-08                    4.518294e-05
           1.7752569e-08                    5.698661e-05
           1.7755561e-08                   6.7377441e-05
            1.775855e-08                   7.5905344e-05
            1.776154e-08                   8.2151433e-05
           1.7764529e-08                   8.5718646e-05
           1.7767521e-08                   8.6249529e-05
            1.777051e-08                   8.3472303e-05
             1.77735e-08                   7.7258715e-05
           1.7776491e-08                   6.7668661e-05
           1.7779481e-08                   5.4961147e-05
           1.7782471e-08                   3.9567018e-05
           1.7785462e-08                    2.203666e-05
           1.7788452e-08                   2.9868083e-06
           1.7791441e-08                  -1.6932279e-05
           1.7794433e-08                  -3.7041922e-05
           1.7797422e-08                   -5.662275e-05
           1.7800412e-08                  -7.4906762e-05
           1.7803401e-08                  -9.1094131e-05
           1.7806393e-08                  -0.00010440196
           1.7809382e-08                  -0.00011413463
           1.7812372e-08                  -0.00011975251
           1.7815363e-08                  -0.00012091578
           1.7818353e-08                  -0.00011749159
           1.7821343e-08                  -0.00010953075
           1.7824334e-08                  -9.7233395e-05
           1.7827324e-08                  -8.0925834e-05
           1.7830313e-08                  -6.1060273e-05
           1.7833305e-08                  -3.8232978e-05
           1.7836294e-08                  -1.3202331e-05
           1.7839284e-08                   1.3114883e-05
           1.7842273e-08                   3.9681494e-05
           1.7845265e-08                   6.5408327e-05
           1.7848254e-08                   8.9234076e-05
           1.7851244e-08                    0.0001101928
           1.7854235e-08                   0.00012745264
           1.7857225e-08                   0.00014032472
           1.7860215e-08                   0.00014825618
           1.7863206e-08                   0.00015082833
           1.7866196e-08                   0.00014777428
           1.7869185e-08                    0.0001390167
           1.7872177e-08                   0.00012471125
           1.7875166e-08                   0.00010527387
           1.7878156e-08                   8.1374936e-05
           1.7881147e-08                     5.38975e-05
           1.7884137e-08                   2.3871857e-05
           1.7887126e-08                  -7.5919052e-06
           1.7890116e-08                  -3.9354542e-05
           1.7893107e-08                  -7.0274597e-05
           1.7896097e-08                  -9.9219826e-05
           1.7899087e-08                  -0.00012508045
           1.7902078e-08                   -0.0001468004
           1.7905068e-08                  -0.00016343191
           1.7908057e-08                  -0.00017420373
           1.7911049e-08                   -0.0001785842
           1.7914038e-08                  -0.00017631955
           1.7917028e-08                  -0.00016743831
           1.7920019e-08                   -0.0001522269
           1.7923009e-08                  -0.00013119214
           1.7925998e-08                  -0.00010502819
           1.7928988e-08                  -7.4598043e-05
           1.7931979e-08                  -4.0926447e-05
           1.7934969e-08                  -5.1910374e-06
           1.7937959e-08                    3.130352e-05
            1.794095e-08                   6.7176668e-05
            1.794394e-08                    0.0001010443
           1.7946929e-08                   0.00013159773
           1.7949921e-08                   0.00015767125
            1.795291e-08                   0.00017828646
             1.79559e-08                   0.00019267247
           1.7958891e-08                   0.00020027166
           1.7961881e-08                   0.00020074472
            1.796487e-08                   0.00019398413
            1.796786e-08                   0.00018013557
           1.7970851e-08                   0.00015961679
           1.7973841e-08                   0.00013312041
           1.7976831e-08                    0.0001015911
           1.7979822e-08                   6.6177243e-05
           1.7982812e-08                    2.816752e-05
           1.7985801e-08                  -1.1072949e-05
           1.7988793e-08                  -5.0155366e-05
           1.7991782e-08                  -8.7705797e-05
           1.7994772e-08                  -0.00012239556
           1.7997763e-08                  -0.00015297403
           1.8000753e-08                   -0.0001783115
           1.8003742e-08                  -0.00019745219
           1.8006732e-08                  -0.00020966848
           1.8009723e-08                  -0.00021450336
           1.8012713e-08                   -0.0002117906
           1.8015703e-08                  -0.00020165017
           1.8018694e-08                  -0.00018446513
           1.8021684e-08                  -0.00016085152
           1.8024673e-08                  -0.00013163089
           1.8027665e-08                  -9.7809068e-05
           1.8030654e-08                  -6.0556049e-05
           1.8033644e-08                  -2.1178372e-05
           1.8036635e-08                   1.8923762e-05
           1.8039625e-08                   5.8315381e-05
           1.8042615e-08                    9.559458e-05
           1.8045606e-08                   0.00012945736
           1.8048596e-08                   0.00015874888
           1.8051585e-08                   0.00018249656
           1.8054575e-08                   0.00019992831
           1.8057566e-08                   0.00021048423
           1.8060556e-08                   0.00021382923
           1.8063545e-08                   0.00020986916
           1.8066537e-08                   0.00019876589
           1.8069526e-08                   0.00018094263
           1.8072516e-08                   0.00015707171
           1.8075507e-08                   0.00012804248
           1.8078497e-08                   9.4914409e-05
           1.8081487e-08                    5.886516e-05
           1.8084478e-08                   2.1142681e-05
           1.8087468e-08                  -1.6973841e-05
           1.8090457e-08                  -5.4206364e-05
           1.8093447e-08                  -8.9310081e-05
           1.8096438e-08                  -0.00012111129
           1.8099428e-08                   -0.0001485523
           1.8102417e-08                  -0.00017073849
           1.8105409e-08                  -0.00018697864
           1.8108398e-08                  -0.00019680992
           1.8111388e-08                  -0.00020000491
           1.8114379e-08                  -0.00019656317
           1.8117369e-08                  -0.00018669578
           1.8120359e-08                  -0.00017081006
            1.812335e-08                  -0.00014949792
            1.812634e-08                  -0.00012352488
           1.8129329e-08                  -9.3812705e-05
           1.8132319e-08                  -6.1409919e-05
            1.813531e-08                  -2.7448328e-05
             1.81383e-08                   6.9090729e-06
           1.8141289e-08                   4.0519764e-05
           1.8144281e-08                   7.2303963e-05
            1.814727e-08                   0.00010127354
            1.815026e-08                   0.00012655003
           1.8153251e-08                   0.00014737892
           1.8156241e-08                   0.00016314699
           1.8159231e-08                   0.00017340532
           1.8162222e-08                   0.00017789371
           1.8165212e-08                   0.00017655842
           1.8168201e-08                   0.00016955493
           1.8171193e-08                   0.00015723283
           1.8174182e-08                   0.00014010665
           1.8177172e-08                   0.00011882158
           1.8180161e-08                   9.4123483e-05
           1.8183153e-08                   6.6837798e-05
           1.8186142e-08                   3.7855018e-05
           1.8189132e-08                   8.1156177e-06
           1.8192123e-08                  -2.1413616e-05
           1.8195113e-08                  -4.9775153e-05
           1.8198103e-08                  -7.6064549e-05
           1.8201094e-08                  -9.9473291e-05
           1.8204084e-08                   -0.0001193208
           1.8207073e-08                  -0.00013506977
           1.8210065e-08                  -0.00014632662
           1.8213054e-08                  -0.00015283484
           1.8216044e-08                  -0.00015447036
           1.8219033e-08                  -0.00015124479
           1.8222025e-08                  -0.00014331473
           1.8225014e-08                  -0.00013099008
           1.8228004e-08                  -0.00011473188
           1.8230995e-08                   -9.513431e-05
           1.8233985e-08                  -7.2892086e-05
           1.8236975e-08                  -4.8761387e-05
           1.8239966e-08                  -2.3524455e-05
           1.8242956e-08                   2.0348989e-06
           1.8245945e-08                   2.7144384e-05
           1.8248937e-08                   5.1050993e-05
           1.8251926e-08                   7.3032163e-05
           1.8254916e-08                   9.2416449e-05
           1.8257905e-08                   0.00010861336
           1.8260897e-08                   0.00012114546
           1.8263886e-08                   0.00012967318
           1.8266876e-08                   0.00013400476
           1.8269867e-08                   0.00013409062
           1.8272857e-08                   0.00013000799
           1.8275847e-08                   0.00012194481
           1.8278838e-08                   0.00011019046
           1.8281828e-08                   9.5134616e-05
           1.8284817e-08                   7.7268945e-05
           1.8287809e-08                   5.7183432e-05
           1.8290798e-08                   3.5550034e-05
           1.8293788e-08                   1.3093058e-05
           1.8296779e-08                  -9.4482602e-06
           1.8299769e-08                  -3.1355383e-05
           1.8302758e-08                  -5.1956154e-05
           1.8305748e-08                  -7.0637943e-05
           1.8308739e-08                  -8.6852255e-05
           1.8311729e-08                  -0.00010011886
           1.8314719e-08                   -0.0001100365
            1.831771e-08                  -0.00011630197
             1.83207e-08                  -0.00011873283
           1.8323689e-08                  -0.00011728529
           1.8326681e-08                  -0.00011205918
            1.832967e-08                  -0.00010328768
            1.833266e-08                  -9.1315684e-05
           1.8335651e-08                  -7.6575518e-05
           1.8338641e-08                  -5.9567647e-05
            1.834163e-08                  -4.0849991e-05
            1.834462e-08                  -2.1032411e-05
           1.8347611e-08                  -7.6916422e-07
           1.8350601e-08                   1.9257883e-05
           1.8353591e-08                   3.8367514e-05
           1.8356582e-08                   5.5914719e-05
           1.8359572e-08                   7.1324874e-05
           1.8362561e-08                   8.4118001e-05
           1.8365553e-08                   9.3919305e-05
           1.8368542e-08                   0.00010045851
           1.8371532e-08                   0.00010356549
           1.8374523e-08                   0.00010316986
           1.8377513e-08                   9.9307632e-05
           1.8380502e-08                   9.2131988e-05
           1.8383492e-08                   8.1920523e-05
           1.8386483e-08                   6.9071015e-05
           1.8389473e-08                   5.4082335e-05
           1.8392463e-08                   3.7523911e-05
           1.8395454e-08                   2.0001857e-05
           1.8398444e-08                   2.1308547e-06
           1.8401433e-08                  -1.5483532e-05
           1.8404425e-08                  -3.2253829e-05
           1.8407414e-08                  -4.7617745e-05
           1.8410404e-08                  -6.1051076e-05
           1.8413395e-08                  -7.2089846e-05
           1.8416385e-08                  -8.0358775e-05
           1.8419374e-08                  -8.5597865e-05
           1.8422366e-08                  -8.7678069e-05
           1.8425355e-08                  -8.6601205e-05
           1.8428345e-08                  -8.2486134e-05
           1.8431335e-08                  -7.5548916e-05
           1.8434326e-08                  -6.6085937e-05
           1.8437316e-08                  -5.4465276e-05
           1.8440305e-08                  -4.1124793e-05
           1.8443297e-08                  -2.6569878e-05
           1.8446286e-08                  -1.1362313e-05
           1.8449276e-08                   3.9042061e-06
           1.8452267e-08                   1.8639452e-05
           1.8455257e-08                   3.2294258e-05
           1.8458246e-08                   4.4389959e-05
           1.8461238e-08                   5.4533091e-05
           1.8464227e-08                   6.2416097e-05
           1.8467217e-08                   6.7811307e-05
           1.8470207e-08                   7.0567869e-05
           1.8473198e-08                   7.0617891e-05
           1.8476188e-08                   6.7990652e-05
           1.8479177e-08                    6.282721e-05
           1.8482169e-08                   5.5384851e-05
           1.8485158e-08                   4.6024703e-05
           1.8488148e-08                   3.5183082e-05
           1.8491139e-08                    2.333504e-05
           1.8494129e-08                   1.0961814e-05
           1.8497119e-08                  -1.4689963e-06
            1.850011e-08                   -1.350916e-05
           1.8503099e-08                  -2.4728181e-05
           1.8506089e-08                  -3.4714969e-05
           1.8509079e-08                   -4.309112e-05
            1.851207e-08                  -4.9536629e-05
            1.851506e-08                  -5.3820644e-05
           1.8518049e-08                  -5.5825119e-05
           1.8521041e-08                  -5.5551445e-05
            1.852403e-08                  -5.3107451e-05
            1.852702e-08                  -4.8681279e-05
           1.8530011e-08                  -4.2514177e-05
           1.8533001e-08                  -3.4883211e-05
           1.8535991e-08                  -2.6098047e-05
           1.8538982e-08                  -1.6506765e-05
           1.8541972e-08                  -6.4997266e-06
           1.8544961e-08                   3.4991624e-06
           1.8547953e-08                   1.3057748e-05
           1.8550942e-08                   2.1772119e-05
           1.8553932e-08                   2.9302191e-05
           1.8556921e-08                   3.5393918e-05
           1.8559913e-08                   3.9881874e-05
           1.8562902e-08                   4.2675645e-05
           1.8565892e-08                   4.3740809e-05
           1.8568883e-08                   4.3086915e-05
           1.8571873e-08                    4.076925e-05
           1.8574863e-08                   3.6902027e-05
           1.8577854e-08                    3.167264e-05
           1.8580844e-08                   2.5344776e-05
           1.8583833e-08                   1.8243112e-05
           1.8586825e-08                   1.0721682e-05
           1.8589814e-08                   3.1265618e-06
           1.8592804e-08                  -4.2335469e-06
           1.8595793e-08                   -1.109952e-05
           1.8598785e-08                  -1.7256596e-05
           1.8601774e-08                  -2.2520544e-05
           1.8604764e-08                  -2.6727861e-05
           1.8607755e-08                   -2.973938e-05
           1.8610745e-08                  -3.1457974e-05
           1.8613735e-08                  -3.1851941e-05
           1.8616726e-08                   -3.097118e-05
           1.8619716e-08                  -2.8945929e-05
           1.8622705e-08                  -2.5966317e-05
           1.8625697e-08                  -2.2250399e-05
           1.8628686e-08                   -1.801395e-05
           1.8631676e-08                  -1.3453579e-05
           1.8634665e-08                   -8.746998e-06
           1.8637657e-08                  -4.0648101e-06
           1.8640646e-08                   4.1801218e-07
           1.8643636e-08                   4.5220049e-06
           1.8646627e-08                   8.0785612e-06
           1.8649617e-08                   1.0955453e-05
           1.8652607e-08                   1.3080716e-05
           1.8655598e-08                   1.4453028e-05
           1.8658588e-08                   1.5133206e-05
           1.8661577e-08                   1.5220773e-05
           1.8664569e-08                   1.4826733e-05
           1.8667558e-08                    1.405478e-05
           1.8670548e-08                   1.2997657e-05
           1.8673539e-08                    1.174645e-05
           1.8676529e-08                   1.0403298e-05
